record	YYYY	deaths	weapon	OECD	Iraq/Afghan
18561	2004	1	2	1	0
18565	2003	2	2	0	0
18575	2004	1	2	0	0
18582	2004	10	2	0	0
18584	2004	2	4	0	0
18585	2004	2	4	0	0
18588	2004	1	4	0	0
18589	2004	2	4	0	0
18590	2004	1	4	0	0
18591	2004	1	4	0	0
18602	2004	1	6	0	0
18618	2004	2	2	1	0
18619	2004	2	4	1	0
18621	2003	13	2	0	0
18622	2003	5	4	0	0
18626	2004	1	4	0	1
18628	2004	1	2	0	0
18629	2004	7	2	0	1
18634	2004	73	2	0	1
18635	2004	5	2	0	0
18638	2004	4	2	0	1
18640	2004	3	2	0	1
18644	2004	2	4	0	0
18646	2004	6	2	0	1
18648	2004	1	2	0	0
18650	2004	5	4	0	0
18652	2004	6	4	0	0
18655	2004	3	4	0	0
18656	2004	2	4	0	0
18660	2004	2	4	0	1
18666	2003	1	2	0	1
18667	2003	1	4	0	1
18668	2003	7	2	0	1
18669	2003	1	4	0	1
18670	2003	1	2	0	1
18672	2003	1	2	0	1
18673	2003	1	6	0	1
18675	2003	1	4	0	1
18680	2003	2	6	0	1
18681	2003	4	2	0	1
18682	2003	2	2	0	1
18685	2003	20	2	0	0
18686	2003	23	2	0	1
18689	2003	1	4	0	1
18694	2003	1	2	0	1
18695	2003	2	2	0	1
18696	2003	9	2	0	1
18698	2003	2	2	0	1
18699	2003	1	2	0	1
18701	2003	8	2	0	1
18702	2003	1	2	0	1
18703	2003	1	2	0	1
18705	2003	2	2	0	1
18706	2003	1	2	0	1
18707	2003	5	2	0	1
18708	2003	1	4	0	1
18710	2003	1	4	0	1
18712	2003	7	6	0	1
18714	2003	3	2	0	1
18718	2004	5	2	0	1
18723	2004	1	2	0	1
18732	2004	1	4	0	0
18735	2004	2	2	0	0
18737	2004	11	2	0	1
18739	2004	4	4	0	1
18742	2004	1	4	0	1
18743	2004	3	4	0	1
18746	2004	22	4	0	0
18747	2004	1	2	0	0
18748	2004	1	2	0	0
18750	2004	25	2	0	1
18753	2004	1	2	0	1
18754	2004	11	2	0	0
18759	2004	13	4	0	0
18761	2004	7	6	0	0
18763	2004	3	2	0	0
18764	2004	1	2	0	0
18765	2003	1	4	0	0
18767	2004	1	4	0	0
18773	2004	1	4	0	0
18775	2004	1	4	0	0
18780	2004	9	2	0	1
18781	2004	1	4	0	0
18782	2004	1	4	0	0
18783	2004	7	4	0	1
18784	2004	4	6	0	1
18792	2004	6	2	0	0
18796	2004	1	4	0	0
18801	2004	2	4	1	0
18804	2004	2	4	1	0
18809	2004	1	4	0	0
18812	2004	1	4	0	1
18814	2004	13	2	0	1
18815	2004	1	4	0	1
18818	2004	12	2	0	1
18819	2004	1	4	0	0
18822	2004	35	2	0	1
18823	2004	2	2	0	1
18824	2004	1	4	0	1
18825	2004	3	4	0	1
18826	2004	1	4	0	1
18827	2004	1	4	0	1
18828	2004	1	4	0	1
18830	2004	1	2	0	1
18831	2004	1	4	0	0
18835	2004	4	2	0	0
18841	2004	1	2	0	0
18843	2004	1	2	0	0
18846	2004	6	2	0	0
18847	2004	1	4	0	0
18848	2004	2	4	0	0
18849	2004	4	2	0	0
18852	2004	4	2	1	0
18855	2004	1	4	0	0
18889	2004	1	2	0	0
18934	2004	1	2	0	0
18958	2004	5	2	1	0
18973	2004	1	4	0	0
18976	2004	2	2	0	0
18977	2004	1	2	0	0
18978	2004	1	4	0	0
18987	2004	15	4	0	0
18988	2004	2	4	0	0
19000	2004	1	6	0	0
19012	2004	1	2	0	0
19015	2004	1	2	0	0
19018	2004	2	4	0	0
19019	2004	1	4	0	0
19020	2004	26	2	0	0
19024	2004	1	2	0	0
19025	2004	5	4	0	0
19027	2004	3	2	0	0
19029	2004	2	4	0	0
19031	2004	1	2	0	0
19032	2004	24	2	0	0
19034	2004	3	2	0	0
19035	2004	21	2	0	0
19036	2004	2	2	0	0
19037	2004	2	2	0	0
19040	2004	1	2	0	1
19042	2004	2	2	0	1
19045	2004	3	4	0	1
19046	2004	4	4	0	1
19049	2004	10	4	0	1
19050	2004	3	6	0	1
19051	2004	10	4	0	1
19052	2004	7	4	0	1
19055	2004	2	2	0	1
19058	2004	1	2	0	0
19059	2004	1	2	0	0
19061	2004	1	4	0	0
19062	2004	4	2	0	0
19064	2004	2	2	0	0
19065	2004	3	2	0	0
19068	2004	1	4	0	0
19071	2004	1	4	0	0
19072	2004	5	2	0	0
19073	2004	2	4	0	0
19075	2004	34	4	0	0
19081	2004	13	4	0	1
19083	2004	2	2	0	1
19085	2004	1	4	0	1
19086	2004	5	4	0	1
19089	2004	1	2	0	1
19090	2004	1	4	0	1
19094	2004	1	2	0	1
19095	2004	4	2	0	1
19096	2004	4	2	0	1
19097	2004	1	4	0	1
19099	2004	1	2	0	1
19100	2004	2	2	0	1
19101	2004	16	4	0	1
19105	2004	12	4	0	0
19106	2004	5	2	0	0
19112	2004	4	2	0	0
19114	2004	1	4	0	0
19115	2004	2	4	0	0
19117	2003	1	4	0	0
19124	2004	3	4	0	0
19125	2004	1	4	0	0
19132	2003	7	6	0	1
19133	2004	3	2	0	0
19134	2004	2	2	0	0
19136	2004	3	2	0	0
19138	2004	2	2	0	0
19145	2004	1	2	0	0
19146	2004	1	2	0	0
19158	2004	1	2	0	0
19159	2004	2	4	0	0
19160	2004	1	5	0	0
19167	2004	1	5	0	0
19178	2004	1	4	0	0
19179	2004	9	3	0	0
19181	2004	1	2	0	0
19182	2004	3	2	0	0
19183	2004	1	4	0	0
19184	2004	9	2	0	0
19185	2004	1	4	0	0
19186	2004	2	2	0	0
19188	2004	1	5	0	0
19193	2004	1	2	0	0
19195	2004	3	2	0	0
19196	2004	1	4	1	0
19197	2004	2	4	1	0
19201	2004	1	2	1	0
19210	2004	1	4	1	0
19212	2004	1	2	1	0
19221	2004	2	2	1	0
19226	2004	1	2	0	0
19227	2004	3	5	0	0
19228	2004	1	5	0	0
19232	2004	5	4	0	0
19234	2004	5	2	0	0
19239	2004	2	2	0	0
19240	2004	2	2	0	0
19243	2004	6	2	0	0
19246	2004	2	2	0	0
19248	2004	2	2	0	0
19251	2004	5	2	0	1
19254	2004	1	2	0	1
19255	2004	6	4	0	1
19259	2004	2	4	0	1
19261	2004	1	2	0	1
19262	2004	5	4	0	1
19263	2004	6	2	0	1
19266	2004	2	6	0	1
19267	2004	4	4	0	1
19278	2004	1	4	0	0
19280	2004	1	4	0	0
19281	2004	1	4	0	0
19283	2004	1	4	0	0
19284	2004	1	4	0	0
19285	2004	1	4	0	0
19288	2004	15	4	0	0
19292	2004	46	2	0	0
19294	2004	1	2	0	0
19298	2004	1	2	1	0
19304	2004	1	5	0	0
19306	2004	1	5	0	1
19307	2004	1	2	0	0
19309	2004	3	2	0	1
19310	2004	2	2	1	0
19320	2004	11	2	0	0
19321	2004	331	4	0	0
19322	2004	3	2	0	1
19326	2004	2	2	0	0
19328	2004	3	2	0	1
19330	2004	40	2	0	1
19331	2004	2	2	0	0
19333	2004	10	2	0	0
19337	2004	2	4	1	0
19344	2004	2	4	0	1
19347	2004	2	4	0	1
19349	2004	3	2	0	1
19355	2004	1	4	0	1
19356	2004	8	2	0	1
19358	2004	10	2	0	1
19359	2004	1	4	0	1
19363	2004	1	2	0	1
19372	2004	1	2	0	0
19378	2004	3	2	0	0
19382	2004	2	4	0	0
19384	2004	1	2	1	0
19390	2004	2	2	0	0
19394	2004	1	4	0	1
19400	2004	3	4	0	1
19401	2004	2	4	0	1
19403	2004	1	6	0	1
19405	2004	70	2	0	1
19406	2004	2	4	0	1
19407	2004	2	2	0	1
19409	2004	2	4	0	0
19412	2004	1	4	0	0
19418	2004	2	4	0	1
19421	2004	2	2	0	1
19422	2004	1	4	0	0
19423	2004	4	2	0	1
19424	2004	2	6	0	1
19429	2004	2	4	0	1
19430	2004	2	2	0	1
19431	2004	1	4	0	1
19434	2004	9	2	0	1
19437	2004	2	2	0	1
19438	2004	1	4	0	1
19439	2004	1	6	0	1
19440	2004	1	4	0	1
19441	2004	5	2	0	1
19443	2004	1	6	0	1
19444	2004	2	4	0	1
19446	2004	1	4	0	0
19449	2004	2	2	0	0
19456	2004	1	4	0	1
19458	2004	1	4	0	1
19462	2004	1	2	0	1
19464	2004	1	4	0	1
19465	2004	10	2	0	1
19467	2004	2	4	0	1
19469	2004	1	4	0	1
19473	2004	2	4	0	1
19478	2004	2	4	0	0
19480	2004	3	4	0	1
19483	2004	1	4	0	1
19484	2004	1	2	0	1
19485	2004	1	4	0	1
19486	2004	1	4	0	1
19487	2004	1	2	0	0
19490	2004	1	4	0	1
19491	2004	1	4	0	1
19492	2004	3	2	0	1
19493	2004	7	4	0	1
19495	2004	10	2	0	1
19496	2004	2	2	0	1
19498	2004	1	5	0	1
19499	2004	1	4	0	1
19502	2004	14	2	0	1
19503	2004	2	4	0	1
19505	2004	1	4	0	1
19506	2004	1	2	0	1
19520	2004	2	2	0	0
19530	2004	1	4	0	0
19533	2004	2	6	0	1
19535	2004	10	2	0	1
19536	2004	2	2	0	1
19537	2004	1	4	0	1
19539	2004	1	4	0	1
19554	2004	5	2	0	0
19558	2004	3	2	0	0
19559	2004	2	2	0	0
19561	2004	2	2	0	0
19562	2004	1	5	0	0
19564	2004	2	4	0	1
19565	2004	1	4	0	0
19566	2004	1	4	0	1
19570	2004	1	4	0	0
19578	2004	17	2	0	1
19579	2004	8	2	0	1
19582	2004	1	4	0	1
19583	2004	1	2	0	0
19590	2004	5	2	0	0
19595	2004	13	2	0	0
19604	2004	9	2	0	0
19609	2004	1	4	0	0
19612	2004	1	4	0	0
19613	2004	1	4	0	0
19615	2004	1	4	0	0
19638	2004	8	2	0	0
19643	2004	1	4	0	1
19652	2004	1	2	0	0
19653	2004	1	4	0	0
19656	2004	5	2	0	0
19657	2004	19	2	0	0
19660	2004	1	2	0	0
19664	2004	1	2	0	0
19680	2004	1	6	0	1
19685	2004	1	6	0	1
19686	2004	9	6	0	1
19693	2004	1	6	0	1
19694	2004	2	4	0	1
19698	2004	1	4	0	1
19700	2004	1	4	0	1
19708	2004	6	2	0	1
19709	2004	1	4	0	1
19710	2004	1	4	0	1
19711	2004	2	4	0	1
19754	2004	2	4	0	0
19759	2004	1	4	0	0
19765	2004	1	4	0	1
19768	2004	1	4	0	1
19771	2004	1	2	0	0
19772	2004	1	2	0	0
19779	2004	1	2	0	1
19780	2004	1	4	0	1
19788	2004	3	4	0	1
19790	2004	2	6	0	1
19793	2004	1	4	0	1
19796	2004	4	2	0	1
19797	2004	4	2	0	1
19798	2004	1	2	0	1
19799	2004	17	2	0	1
19803	2004	1	2	0	1
19804	2004	2	2	0	1
19808	2004	1	2	0	1
19813	2004	8	2	0	1
19814	2004	2	2	0	1
19816	2004	1	2	0	1
19819	2004	5	2	0	1
19820	2004	1	6	0	1
19821	2004	3	4	0	0
19823	2004	30	2	0	0
19831	2004	2	4	0	0
19833	2004	2	4	0	0
19834	2004	1	4	0	0
19835	2004	2	4	0	0
19836	2004	38	2	0	0
19838	2004	1	4	0	0
19839	2003	1	2	0	1
19841	2003	3	2	0	1
19842	2003	2	4	0	1
19843	2004	4	4	0	0
19849	2004	1	4	0	0
19850	2004	1	4	0	0
19856	2004	1	4	0	0
19857	2004	1	4	0	0
19859	2004	6	6	0	0
19861	2004	1	4	0	0
19865	2004	1	4	0	0
19871	2004	4	2	0	0
19872	2004	10	4	0	0
19875	2004	14	4	0	0
19876	2004	3	2	0	0
19877	2004	12	2	0	0
19878	2004	10	2	0	0
19879	2004	13	2	0	0
19880	2004	1	4	0	1
19884	2004	118	2	0	0
19886	2004	6	2	0	1
19887	2004	1	4	0	0
19888	2004	1	4	0	0
19889	2004	1	4	0	0
19890	2003	27	2	0	1
19892	2004	1	2	0	0
19894	2004	5	2	0	1
19897	2004	1	4	0	0
19902	2004	4	2	0	1
19903	2004	1	6	0	1
19904	2004	4	4	0	1
19905	2004	2	4	0	1
19906	2004	1	4	0	1
19907	2004	3	5	0	1
19914	2004	1	4	0	1
19916	2004	6	4	0	1
19920	2004	10	2	0	1
19923	2004	1	4	0	1
19931	2004	1	4	0	1
19933	2004	3	4	0	0
19934	2004	3	4	0	1
19939	2004	1	4	0	1
19940	2004	1	4	0	1
19941	2004	2	4	0	1
19942	2004	1	4	0	1
19946	2004	1	2	0	1
19949	2004	12	6	0	1
19950	2004	2	4	0	1
19955	2004	1	4	0	0
19960	2004	2	4	0	1
19963	2004	2	2	0	1
19964	2004	7	2	0	1
19966	2004	1	2	0	1
19967	2004	1	2	0	1
19974	2004	4	2	0	1
19991	2004	6	2	0	1
19995	2004	1	4	0	1
19996	2004	2	4	0	1
19997	2004	1	4	0	1
19998	2004	15	2	0	1
20003	2004	1	4	0	0
20004	2004	7	2	0	1
20007	2004	34	2	0	0
20010	2004	1	4	0	0
20014	2004	2	2	0	0
20018	2004	1	4	0	0
20034	2004	1	6	0	0
20036	2004	1	2	0	0
20039	2004	8	2	0	1
20040	2004	1	4	0	0
20043	2004	1	4	0	0
20045	2004	1	4	0	0
20050	2004	16	4	0	0
20053	2004	4	4	0	0
20062	2004	2	4	0	0
20069	2004	1	4	0	1
20072	2004	1	4	0	1
20074	2004	4	4	0	1
20075	2004	1	4	0	1
20076	2004	4	4	0	1
20078	2004	1	4	0	1
20080	2004	3	2	0	0
20085	2004	3	4	0	1
20087	2004	3	6	0	1
20088	2004	2	4	0	1
20090	2004	1	4	0	1
20093	2004	12	6	0	1
20096	2004	1	2	0	0
20098	2004	2	4	0	0
20100	2004	1	2	0	1
20102	2004	1	2	0	1
20111	2004	1	2	0	1
20115	2004	2	2	0	0
20118	2004	16	2	0	0
20119	2004	1	4	0	1
20124	2004	1	4	0	1
20125	2004	3	6	0	1
20131	2004	2	2	0	0
20133	2004	1	4	0	1
20141	2004	3	4	0	1
20142	2004	1	4	0	1
20143	2004	1	4	0	1
20145	2004	3	4	0	1
20146	2004	7	2	0	1
20147	2004	2	6	0	1
20159	2004	1	4	0	1
20161	2004	2	4	0	1
20162	2004	1	2	0	1
20165	2004	1	2	0	0
20166	2004	4	4	0	1
20169	2004	1	4	0	1
20170	2004	2	2	0	1
20171	2004	2	4	0	1
20173	2004	2	2	0	1
20175	2004	4	2	0	1
20181	2004	1	4	0	1
20184	2004	1	2	0	0
20185	2004	21	2	0	1
20190	2004	1	4	0	1
20191	2004	1	4	0	1
20195	2004	2	4	0	1
20196	2004	1	4	0	1
20201	2004	2	6	0	1
20205	2004	2	2	0	1
20210	2004	1	2	0	1
20213	2004	1	4	0	1
20214	2004	1	2	0	0
20216	2004	1	4	1	0
20219	2001	30	6	0	0
20227	2004	1	5	0	0
20231	2004	4	6	0	1
20233	2004	1	2	0	1
20234	2004	1	2	0	1
20248	2004	2	2	0	0
20249	2004	1	2	0	1
20250	2004	4	2	0	1
20251	2004	1	2	0	0
20252	2004	1	2	0	1
20259	2004	1	4	0	1
20260	2004	1	4	0	1
20266	2004	1	2	0	0
20274	2004	10	4	0	1
20277	2004	3	4	0	1
20280	2004	3	6	0	1
20283	2004	1	4	0	0
20297	2004	1	2	0	1
20298	2004	2	2	0	1
20299	2004	1	4	0	0
20300	2004	1	4	0	0
20302	2004	1	4	0	0
20306	2004	4	2	0	1
20307	2004	19	2	0	1
20334	2004	3	4	0	1
20335	2004	2	2	0	1
20338	2004	1	2	0	1
20339	2004	3	2	0	0
20340	2004	5	2	0	1
20341	2004	47	2	0	1
20344	2004	1	2	0	1
20353	2003	34	2	0	0
20361	2004	2	2	0	0
20364	2004	1	5	0	0
20371	2004	1	2	0	0
20373	2004	2	4	0	0
20375	2004	1	4	0	0
20376	2004	1	2	0	1
20379	2004	1	6	0	1
20380	2004	4	4	0	1
20383	2004	2	2	0	0
20386	2004	1	4	0	1
20388	2004	1	2	0	1
20391	2004	2	4	0	1
20392	2004	2	4	0	0
20393	2004	4	4	0	1
20401	2004	1	2	0	1
20403	2004	2	6	0	1
20406	2004	1	4	0	1
20407	2004	4	4	0	1
20410	2004	1	4	0	1
20414	2004	2	4	0	1
20417	2004	1	4	0	1
20421	2004	2	4	0	1
20422	2004	1	2	0	1
20425	2004	4	4	0	1
20435	2004	2	2	0	1
20436	2004	1	4	0	1
20437	2004	4	2	0	1
20440	2004	1	4	0	1
20445	2004	2	2	0	1
20447	2004	4	4	0	1
20448	2004	1	2	0	1
20452	2004	1	4	0	0
20462	2004	12	2	0	1
20463	2004	6	2	0	1
20474	2004	3	6	0	1
20476	2004	1	4	0	1
20478	2004	1	2	0	1
20484	2004	1	4	0	1
20485	2004	1	4	0	1
20487	2004	3	2	0	1
20491	2004	2	4	0	1
20492	2004	2	4	0	1
20495	2004	20	2	0	1
20496	2004	18	2	0	1
20497	2004	3	4	0	0
20502	2004	1	4	0	1
20503	2004	1	4	0	1
20505	2004	2	4	0	1
20517	2004	15	2	0	1
20518	2004	17	4	0	1
20519	2004	9	4	0	0
20534	2004	1	4	0	1
20540	2004	2	4	0	1
20543	2004	3	2	0	1
20558	2004	2	4	0	1
20577	2004	3	4	0	1
20578	2004	1	4	0	0
20589	2004	1	6	0	1
20596	2004	13	2	0	1
20604	2004	2	4	0	1
20610	2004	1	4	0	0
20611	2004	1	4	0	0
20615	2004	7	2	0	1
20623	1995	168	2	1	0
20624	2004	1	4	0	1
20625	2004	106	2	0	1
20626	2004	65	2	0	1
20637	2004	1	2	0	0
20638	2004	12	2	0	1
20639	2004	2	2	0	1
20640	2004	2	3	0	1
20641	2004	20	4	0	1
20642	2003	4	2	0	1
20643	2004	1	4	0	1
20644	2004	1	4	0	0
20645	2004	1	2	0	0
20646	2004	1	2	0	0
20647	2004	3	2	0	0
20648	2004	1	4	0	1
20649	2004	1	2	0	1
20650	2004	2	4	0	1
20651	2004	2	4	0	0
20666	2003	13	2	0	1
20668	2003	15	2	0	1
20669	2003	1	2	0	1
20671	2003	4	2	0	1
20673	2004	4	4	0	1
20675	2003	12	2	0	1
20676	2004	2	6	0	1
20679	2004	1	2	0	0
20680	2004	1	2	0	1
20688	2004	2	2	0	1
20700	2004	3	4	0	1
20701	2004	50	2	0	1
20703	2004	14	2	0	1
20704	2004	9	4	0	1
20708	2004	2	2	0	1
20711	2004	3	4	0	1
20712	2004	4	4	0	1
20717	2004	9	2	0	1
20720	2004	12	4	0	1
20724	2004	16	2	0	1
20727	2004	45	4	0	1
20729	2004	1	4	0	1
20730	2004	2	2	0	1
20731	2004	3	2	0	1
20732	2004	2	4	0	1
20733	2004	4	4	0	1
20739	2004	42	2	0	1
20741	2004	21	4	0	1
20747	2004	1	4	0	1
20749	2004	19	2	0	1
20754	2004	1	2	0	1
20756	2004	4	4	0	1
20757	2004	2	2	0	1
20759	2004	2	2	0	1
20761	2004	3	4	0	1
20766	2004	1	4	0	1
20769	2004	1	4	0	1
20770	2004	1	4	0	1
20772	2004	1	4	0	1
20773	2004	1	2	0	1
20774	2004	7	6	0	1
20775	2004	3	4	0	1
20798	2004	2	4	0	0
20802	2003	4	2	0	1
20806	2004	1	4	0	1
20808	2003	1	4	0	1
20814	2004	1	2	0	1
20820	2004	1	4	0	0
20821	2004	2	4	0	1
20824	2004	1	4	0	1
20827	2004	1	4	0	1
20828	2004	1	4	0	1
20834	2004	17	2	0	0
20840	2003	13	4	0	1
20843	2003	65	2	0	1
20846	2003	5	2	0	1
20847	2003	3	2	0	1
20850	2003	2	6	0	1
20851	2003	4	2	0	1
20852	2003	1	2	0	1
20853	2003	1	6	0	1
20854	2003	2	4	0	1
20856	2003	1	4	0	0
20858	2003	1	4	0	1
20859	2003	19	2	0	1
20860	2003	1	2	0	1
20861	2003	6	2	0	0
20863	2004	2	4	0	0
20865	2003	1	4	0	1
20867	2004	1	4	0	0
20868	2004	1	4	0	0
20870	2004	1	4	0	0
20871	2003	1	2	0	1
20875	2004	1	4	0	0
20877	2004	1	4	0	0
20878	2004	1	4	0	0
20882	2004	15	2	0	0
20884	2004	1	4	0	0
20890	2004	3	4	0	0
20906	2005	4	2	0	1
20907	2005	4	2	0	1
20908	2004	13	2	0	1
20909	2004	9	2	0	1
20910	2004	29	2	0	1
20911	2004	1	4	0	1
20913	2004	1	4	0	1
20919	2005	1	2	0	1
20920	2004	9	2	0	1
20921	2004	5	4	0	1
20924	2004	1	6	0	1
20925	2005	1	4	0	1
20930	2005	2	4	0	1
20932	2005	1	4	0	1
20933	2004	26	4	0	1
20936	2004	1	4	0	1
20937	2004	1	2	0	1
20946	2004	2	2	0	0
20947	2004	1	2	0	0
20949	2004	1	2	0	0
20965	2004	2	4	0	1
20967	2004	3	2	0	1
20968	2004	1	2	0	1
20969	2004	1	4	0	1
20970	2004	1	4	0	1
20973	2004	3	4	0	1
20974	2004	1	4	0	1
20976	2004	2	4	0	1
20981	2004	1	4	0	1
20982	2004	2	6	0	1
20989	2005	1	2	0	0
21005	2005	1	2	0	1
21006	2005	2	6	0	1
21007	2005	1	4	0	1
21008	2005	1	4	0	1
21009	2005	1	4	0	1
21010	2004	8	4	0	1
21011	2004	12	4	0	1
21012	2004	1	4	0	1
21013	2004	1	4	0	1
21014	2004	3	4	0	1
21015	2004	1	2	0	1
21016	2004	5	2	0	1
21017	2004	2	4	0	0
21018	2004	1	4	0	1
21019	2004	1	4	0	0
21020	2005	4	4	0	1
21021	2005	1	4	0	1
21022	2005	1	4	0	1
21024	2005	1	4	0	1
21025	2005	1	4	0	1
21026	2004	2	4	0	1
21027	2004	3	4	0	1
21031	2005	1	4	0	1
21035	2005	2	4	0	1
21036	2005	2	4	0	1
21037	2005	10	2	0	1
21038	2005	1	4	0	1
21042	2005	1	4	0	1
21043	2005	1	4	0	1
21055	2005	20	2	0	1
21056	2005	2	4	0	1
21057	2005	1	4	0	1
21058	2005	7	2	0	1
21059	2005	2	2	0	1
21070	2004	1	2	1	0
21082	2005	1	4	0	1
21084	2005	5	2	0	1
21086	2005	1	4	0	1
21087	2005	1	4	0	1
21089	2005	2	4	0	1
21090	2005	1	4	0	1
21091	2005	1	6	0	1
21092	2004	18	4	0	1
21093	2005	1	4	0	1
21094	2005	1	2	0	0
21095	2005	1	4	0	0
21100	2005	1	4	0	1
21102	2005	3	4	0	1
21103	2005	3	4	0	1
21105	2005	2	4	0	1
21109	2005	1	4	0	1
21125	2005	3	4	0	1
21126	2005	1	4	0	1
21128	2005	1	2	0	1
21129	2005	5	2	0	1
21130	2005	7	2	0	1
21131	2005	1	4	0	1
21132	2005	2	4	0	1
21140	2005	4	2	0	1
21141	2005	1	4	0	1
21143	2005	2	4	0	1
21144	2005	2	4	0	1
21147	2005	1	5	0	1
21148	2005	1	4	0	1
21149	2005	2	2	0	1
21162	2005	8	2	0	1
21166	2005	1	2	0	1
21167	2005	1	4	0	1
21168	2005	1	4	0	1
21169	2005	1	4	0	1
21171	2005	1	4	0	1
21172	2005	2	4	0	1
21173	2004	1	4	0	0
21174	2004	1	2	0	0
21176	2005	1	2	0	1
21177	2005	6	4	0	1
21178	2005	1	4	0	1
21181	2005	6	4	0	1
21182	2005	1	4	0	1
21185	2005	1	4	0	1
21186	2005	1	4	0	1
21187	2005	1	4	0	1
21191	2004	4	2	0	1
21194	2004	7	6	0	1
21196	2005	1	4	0	1
21199	2005	4	4	0	1
21201	2005	1	4	0	1
21202	2005	1	6	0	1
21203	2005	7	2	0	1
21204	2005	3	4	0	1
21205	2005	7	2	0	1
21208	2005	9	2	0	0
21210	2004	1	2	0	0
21211	2004	3	2	0	0
21212	2004	2	2	0	0
21213	2004	2	2	0	0
21214	2004	2	2	0	0
21218	2004	3	6	0	1
21219	2004	3	6	0	1
21220	2004	1	4	0	1
21221	2004	1	2	0	1
21223	2005	10	2	0	1
21225	2005	1	4	0	1
21226	2005	1	4	0	1
21231	2005	1	4	0	1
21235	2005	1	6	0	1
21236	2005	4	6	0	1
21237	2005	2	2	0	1
21238	2005	1	4	0	1
21239	2005	2	4	0	1
21241	2005	1	6	0	1
21243	2005	3	4	0	1
21245	2005	2	2	0	1
21246	2005	3	4	0	1
21248	2005	3	4	0	1
21249	2005	8	2	0	1
21252	2005	3	4	0	1
21260	2005	1	4	0	1
21261	2005	2	2	0	1
21262	2005	1	2	0	0
21267	2005	3	5	0	1
21268	2005	1	2	0	0
21269	2005	3	4	0	0
21275	2005	4	2	0	1
21276	2005	1	4	0	1
21277	2005	1	4	0	1
21278	2005	1	4	0	1
21281	2005	4	4	0	1
21282	2005	5	5	0	1
21297	2005	2	2	0	1
21299	2005	18	2	0	1
21300	2005	2	2	0	1
21302	2005	1	4	0	1
21303	2005	1	4	0	1
21305	2005	1	2	0	1
21306	2005	2	4	0	1
21307	2005	1	2	0	1
21311	2005	2	4	0	1
21312	2005	2	4	0	1
21313	2005	2	2	0	0
21321	2005	2	4	0	1
21323	2005	14	2	0	1
21328	2005	1	4	0	1
21329	2005	1	4	0	1
21330	2005	12	2	0	1
21335	2005	1	2	0	1
21336	2005	1	4	0	1
21341	2005	1	4	0	1
21342	2005	2	5	0	1
21343	2005	1	3	0	1
21344	2005	1	2	0	1
21346	2005	3	4	0	1
21351	2005	7	4	0	1
21352	2005	3	4	0	1
21353	2005	1	4	0	1
21354	2005	1	4	0	1
21356	2005	2	4	0	1
21357	2005	2	4	0	1
21358	2005	2	4	0	1
21364	2004	1	4	0	0
21377	2005	1	4	0	0
21379	2005	1	4	0	0
21380	2005	3	2	0	0
21381	2005	1	4	0	0
21382	2005	1	4	0	0
21384	2004	1	4	0	0
21387	2004	28	4	0	0
21388	2004	40	2	0	1
21389	2004	10	2	0	1
21390	2004	4	2	0	1
21394	2005	1	2	0	0
21398	2005	1	4	0	0
21399	2005	7	2	0	1
21400	2005	2	2	0	1
21403	2005	1	4	0	1
21404	2005	1	4	0	1
21411	2005	15	2	0	1
21418	2005	2	4	0	1
21419	2005	2	4	0	1
21441	2005	1	4	0	0
21442	2005	1	4	0	0
21444	2005	17	2	0	0
21447	2005	5	2	0	1
21448	2005	1	5	0	1
21450	2005	1	6	0	1
21458	2005	1	4	0	1
21459	2005	11	2	0	1
21462	2005	4	2	0	1
21463	2005	1	2	0	1
21464	2005	1	4	0	1
21465	2005	1	2	0	1
21466	2005	1	4	0	1
21477	2005	7	2	0	1
21481	2005	1	4	0	1
21486	2005	1	2	0	1
21487	2005	1	4	0	1
21488	2005	1	4	0	1
21489	2005	1	4	0	1
21494	2005	1	4	0	1
21501	2004	1	4	0	1
21502	2004	2	2	0	1
21506	2004	2	4	0	1
21507	2004	1	2	0	1
21508	2004	2	4	0	1
21509	2004	1	4	0	1
21510	2004	1	2	0	1
21512	2004	1	4	0	1
21513	2004	2	4	0	1
21516	2004	70	2	0	1
21517	2004	6	2	0	1
21518	2004	3	4	0	1
21519	2004	5	4	0	1
21521	2004	6	4	0	1
21522	2004	1	4	0	1
21525	2004	5	4	0	1
21531	2004	21	2	0	1
21551	2005	1	4	0	1
21553	2005	2	4	0	1
21555	2005	1	2	0	1
21556	2005	1	2	0	1
21565	2005	1	2	0	1
21569	2005	3	4	0	1
21570	2005	4	4	0	1
21572	2005	1	2	0	1
21577	2005	2	2	0	1
21578	2005	9	2	0	1
21579	2005	2	2	0	1
21580	2005	2	2	0	1
21581	2005	3	2	0	1
21582	2005	2	2	0	1
21583	2005	2	2	0	1
21584	2005	2	2	0	1
21585	2005	3	2	0	1
21586	2005	4	2	0	1
21587	2005	4	2	0	1
21588	2005	1	2	0	1
21589	2005	4	2	0	1
21590	2005	4	2	0	1
21591	2005	2	2	0	1
21592	2005	3	2	0	1
21611	2005	2	2	0	1
21617	2004	12	4	0	1
21619	2004	1	4	1	0
21620	2005	3	2	0	0
21622	2005	1	4	0	1
21623	2005	2	4	0	1
21628	2004	3	6	0	0
21640	2005	12	4	0	1
21642	2005	3	4	0	1
21643	2005	2	4	0	1
